WHO_REGION,ISO_code,Cname,Continent,Vaccine,Percent_covrage
AFR,ERI,Eritrea,Africa,BCG,97.0
AFR,ERI,Eritrea,Africa,DTP1,97.0
AFR,ERI,Eritrea,Africa,DTP3,95.0
AFR,ERI,Eritrea,Africa,HepB3,95.0
AFR,ERI,Eritrea,Africa,Hib3,95.0
AFR,ERI,Eritrea,Africa,IPV1,95.0
AFR,ERI,Eritrea,Africa,MCV1,93.0
AFR,ERI,Eritrea,Africa,MCV2,85.0
AFR,ERI,Eritrea,Africa,PAB,96.0
AFR,ERI,Eritrea,Africa,PCV1,97.0
AFR,ERI,Eritrea,Africa,PCV2,96.0
AFR,ERI,Eritrea,Africa,PCV3,95.0
AFR,ERI,Eritrea,Africa,Pol3,95.0
AFR,ERI,Eritrea,Africa,RCV1,93.0
AFR,ERI,Eritrea,Africa,Rota1,97.0
AFR,ERI,Eritrea,Africa,RotaC,96.0
AFR,ERI,Eritrea,Africa,TT2plus,65.0
AFR,ERI,Eritrea,Africa,VAD1,95.0
EUR,EST,Estonia,Europe,BCG,92.0
EUR,EST,Estonia,Europe,DiphCV4,91.0
EUR,EST,Estonia,Europe,DiphCV5,79.0
EUR,EST,Estonia,Europe,DiphCV6,77.0
EUR,EST,Estonia,Europe,DTP1,93.0
EUR,EST,Estonia,Europe,DTP3,92.0
EUR,EST,Estonia,Europe,HepB3,93.0
EUR,EST,Estonia,Europe,Hib3,92.0
EUR,EST,Estonia,Europe,HPVfem,47.0
EUR,EST,Estonia,Europe,IPV1,93.0
EUR,EST,Estonia,Europe,MCV1,87.0
EUR,EST,Estonia,Europe,MCV2,88.0
EUR,EST,Estonia,Europe,PerCV4,91.0
EUR,EST,Estonia,Europe,Pol3,92.0
EUR,EST,Estonia,Europe,RCV1,93.0
EUR,EST,Estonia,Europe,Rota1,88.0
EUR,EST,Estonia,Europe,RotaC,87.0
EUR,EST,Estonia,Europe,TTCV4,91.0
EUR,EST,Estonia,Europe,TTCV5,79.0
EUR,EST,Estonia,Europe,TTCV6,77.0
AFR,SWZ,Eswatini,Africa,BCG,92.0
AFR,SWZ,Eswatini,Africa,DTP1,92.0
AFR,SWZ,Eswatini,Africa,DTP3,90.0
AFR,SWZ,Eswatini,Africa,HepB3,87.0
AFR,SWZ,Eswatini,Africa,Hib3,87.0
AFR,SWZ,Eswatini,Africa,IPV1,90.0
AFR,SWZ,Eswatini,Africa,MCV1,82.0
AFR,SWZ,Eswatini,Africa,MCV2,75.0
AFR,SWZ,Eswatini,Africa,PCV1,92.0
AFR,SWZ,Eswatini,Africa,PCV2,90.0
AFR,SWZ,Eswatini,Africa,PCV3,88.0
AFR,SWZ,Eswatini,Africa,Pol3,90.0
AFR,SWZ,Eswatini,Africa,RCV1,82.0
AFR,SWZ,Eswatini,Africa,Rota1,92.0
AFR,SWZ,Eswatini,Africa,RotaC,90.0
AFR,SWZ,Eswatini,Africa,TT2plus,76.0
AFR,SWZ,Eswatini,Africa,TTCV4,2.0
AFR,SWZ,Eswatini,Africa,TTCV5,1.0
AFR,SWZ,Eswatini,Africa,VAD1,92.0
AFR,ETH,Ethiopia,Africa,BCG,82.0
AFR,ETH,Ethiopia,Africa,DTP1,99.0
AFR,ETH,Ethiopia,Africa,DTP3,95.0
AFR,ETH,Ethiopia,Africa,HepB3,95.0
AFR,ETH,Ethiopia,Africa,Hib3,95.0
AFR,ETH,Ethiopia,Africa,HPVfem,95.0
AFR,ETH,Ethiopia,Africa,IPV1,74.0
AFR,ETH,Ethiopia,Africa,MCV1,88.0
AFR,ETH,Ethiopia,Africa,PAB,87.0
AFR,ETH,Ethiopia,Africa,PCV1,99.0
AFR,ETH,Ethiopia,Africa,PCV3,94.0
AFR,ETH,Ethiopia,Africa,Pol3,83.0
AFR,ETH,Ethiopia,Africa,Rota1,99.0
AFR,ETH,Ethiopia,Africa,RotaC,93.0
AFR,ETH,Ethiopia,Africa,TT2plus,87.0
AFR,ETH,Ethiopia,Africa,VAD1,52.0
WPR,FJI,Fiji,Australia,BCG,76.0
WPR,FJI,Fiji,Australia,DTP1,89.0
WPR,FJI,Fiji,Australia,DTP3,85.0
WPR,FJI,Fiji,Australia,HepB_BD,77.0
WPR,FJI,Fiji,Australia,HepB_BDall,78.0
WPR,FJI,Fiji,Australia,HepB3,85.0
WPR,FJI,Fiji,Australia,Hib3,85.0
WPR,FJI,Fiji,Australia,HPVfem,57.0
WPR,FJI,Fiji,Australia,IPV1,86.0
WPR,FJI,Fiji,Australia,MCV1,81.0
WPR,FJI,Fiji,Australia,MCV2,95.0
WPR,FJI,Fiji,Australia,PAB,73.0
WPR,FJI,Fiji,Australia,PCV1,89.0
WPR,FJI,Fiji,Australia,PCV2,87.0
WPR,FJI,Fiji,Australia,PCV3,86.0
WPR,FJI,Fiji,Australia,Pol3,86.0
WPR,FJI,Fiji,Australia,RCV1,81.0
WPR,FJI,Fiji,Australia,Rota1,90.0
WPR,FJI,Fiji,Australia,RotaC,86.0
WPR,FJI,Fiji,Australia,TT2plus,71.0
WPR,FJI,Fiji,Australia,TTCV4,99.0
WPR,FJI,Fiji,Australia,TTCV5,98.0
WPR,FJI,Fiji,Australia,VAD1,10.0
EUR,FIN,Finland,Europe,DiphCV4,95.0
EUR,FIN,Finland,Europe,DTP1,99.0
EUR,FIN,Finland,Europe,DTP3,91.0
EUR,FIN,Finland,Europe,Hib3,91.0
EUR,FIN,Finland,Europe,HPVfem,62.0
EUR,FIN,Finland,Europe,IPV1,99.0
EUR,FIN,Finland,Europe,MCV1,96.0
EUR,FIN,Finland,Europe,MCV2,93.0
EUR,FIN,Finland,Europe,PCV1,96.0
EUR,FIN,Finland,Europe,PCV2,95.0
EUR,FIN,Finland,Europe,PCV3,88.0
EUR,FIN,Finland,Europe,Pol3,91.0
EUR,FIN,Finland,Europe,RCV1,96.0
EUR,FIN,Finland,Europe,Rota1,93.0
EUR,FIN,Finland,Europe,RotaC,82.0
EUR,FIN,Finland,Europe,TTCV4,95.0
AFR,GAB,Gabon,Africa,BCG,69.0
AFR,GAB,Gabon,Africa,DTP1,78.0
AFR,GAB,Gabon,Africa,DTP3,70.0
AFR,GAB,Gabon,Africa,HepB3,70.0
AFR,GAB,Gabon,Africa,Hib3,70.0
AFR,GAB,Gabon,Africa,IPV1,70.0
AFR,GAB,Gabon,Africa,MCV1,59.0
AFR,GAB,Gabon,Africa,Pol3,64.0
AFR,GAB,Gabon,Africa,TT2plus,50.0
AFR,GAB,Gabon,Africa,YFV,59.0
AFR,GMB,Gambia,Africa,BCG,94.0
AFR,GMB,Gambia,Africa,DiphCV4,72.0
AFR,GMB,Gambia,Africa,DTP1,94.0
AFR,GMB,Gambia,Africa,DTP3,93.0
AFR,GMB,Gambia,Africa,HepB_BDall,94.0
AFR,GMB,Gambia,Africa,HepB3,93.0
AFR,GMB,Gambia,Africa,Hib3,93.0
AFR,GMB,Gambia,Africa,IPV1,61.0
AFR,GMB,Gambia,Africa,MCV1,91.0
AFR,GMB,Gambia,Africa,MCV2,71.0
AFR,GMB,Gambia,Africa,PCV1,94.0
AFR,GMB,Gambia,Africa,PCV2,93.0
AFR,GMB,Gambia,Africa,PCV3,93.0
AFR,GMB,Gambia,Africa,Pol3,93.0
AFR,GMB,Gambia,Africa,RCV1,91.0
AFR,GMB,Gambia,Africa,Rota1,94.0
AFR,GMB,Gambia,Africa,RotaC,93.0
AFR,GMB,Gambia,Africa,TT2plus,61.0
AFR,GMB,Gambia,Africa,VAD1,67.0
AFR,GMB,Gambia,Africa,YFV,91.0
EUR,GEO,Georgia,Asia,BCG,97.0
EUR,GEO,Georgia,Asia,DiphCV4,92.0
EUR,GEO,Georgia,Asia,DiphCV5,92.0
EUR,GEO,Georgia,Asia,DiphCV6,88.0
EUR,GEO,Georgia,Asia,DTP1,99.0
EUR,GEO,Georgia,Asia,DTP3,93.0
EUR,GEO,Georgia,Asia,HepB_BD,97.0
EUR,GEO,Georgia,Asia,HepB_BDall,97.0
EUR,GEO,Georgia,Asia,HepB3,93.0
EUR,GEO,Georgia,Asia,Hib3,93.0
EUR,GEO,Georgia,Asia,HPVfem,20.0
EUR,GEO,Georgia,Asia,IPV1,99.0
EUR,GEO,Georgia,Asia,MCV1,98.0
EUR,GEO,Georgia,Asia,MCV2,96.0
EUR,GEO,Georgia,Asia,PCV1,97.0
EUR,GEO,Georgia,Asia,PCV2,93.0
EUR,GEO,Georgia,Asia,PCV3,81.0
EUR,GEO,Georgia,Asia,PerCV4,92.0
EUR,GEO,Georgia,Asia,Pol3,93.0
EUR,GEO,Georgia,Asia,RCV1,98.0
EUR,GEO,Georgia,Asia,Rota1,85.0
EUR,GEO,Georgia,Asia,RotaC,79.0
EUR,GEO,Georgia,Asia,TTCV4,92.0
EUR,GEO,Georgia,Asia,TTCV5,92.0
EUR,GEO,Georgia,Asia,TTCV6,88.0
EUR,DEU,Germany,Europe,DiphCV4,94.0
EUR,DEU,Germany,Europe,DTP1,99.0
EUR,DEU,Germany,Europe,HepB3,87.0
EUR,DEU,Germany,Europe,Hib3,92.0
EUR,DEU,Germany,Europe,IPV1,98.0
EUR,DEU,Germany,Europe,MCV1,97.0
EUR,DEU,Germany,Europe,MCV2,93.0
EUR,DEU,Germany,Europe,PCV1,90.0
EUR,DEU,Germany,Europe,PCV3,84.0
EUR,DEU,Germany,Europe,PerCV4,93.0
EUR,DEU,Germany,Europe,Pol3,93.0
EUR,DEU,Germany,Europe,RCV1,97.0
EUR,DEU,Germany,Europe,TTCV4,94.0
AFR,GHA,Ghana,Africa,BCG,98.0
AFR,GHA,Ghana,Africa,DTP1,97.0
AFR,GHA,Ghana,Africa,DTP3,97.0
AFR,GHA,Ghana,Africa,HepB3,97.0
AFR,GHA,Ghana,Africa,Hib3,97.0
AFR,GHA,Ghana,Africa,IPV1,55.0
AFR,GHA,Ghana,Africa,MCV1,92.0
AFR,GHA,Ghana,Africa,MCV2,83.0
AFR,GHA,Ghana,Africa,MenA,83.0
AFR,GHA,Ghana,Africa,PCV1,98.0
AFR,GHA,Ghana,Africa,PCV2,96.0
AFR,GHA,Ghana,Africa,PCV3,96.0
AFR,GHA,Ghana,Africa,Pol3,98.0
AFR,GHA,Ghana,Africa,RCV1,92.0
AFR,GHA,Ghana,Africa,Rota1,96.0
AFR,GHA,Ghana,Africa,RotaC,94.0
AFR,GHA,Ghana,Africa,TT2plus,64.0
AFR,GHA,Ghana,Africa,VAD1,91.0
AFR,GHA,Ghana,Africa,YFV,91.0
EUR,GRC,Greece,Europe,DiphCV4,96.0
EUR,GRC,Greece,Europe,DTP1,99.0
EUR,GRC,Greece,Europe,DTP3,100.0
EUR,GRC,Greece,Europe,HepB3,96.0
EUR,GRC,Greece,Europe,Hib3,99.0
EUR,GRC,Greece,Europe,IPV1,99.0
EUR,GRC,Greece,Europe,MCV1,97.0
EUR,GRC,Greece,Europe,PCV1,99.0
EUR,GRC,Greece,Europe,PCV2,99.0
EUR,GRC,Greece,Europe,PCV3,96.0
EUR,GRC,Greece,Europe,Pol3,100.0
EUR,GRC,Greece,Europe,RCV1,97.0
EUR,GRC,Greece,Europe,Rota1,25.0
EUR,GRC,Greece,Europe,RotaC,20.0
AMR,GRD,Grenada,North America,DiphCV4,75.0
AMR,GRD,Grenada,North America,DiphCV5,70.0
AMR,GRD,Grenada,North America,DTP1,96.0
AMR,GRD,Grenada,North America,DTP3,95.0
AMR,GRD,Grenada,North America,HepB_BD,95.0
AMR,GRD,Grenada,North America,HepB_BDall,95.0
AMR,GRD,Grenada,North America,HepB3,95.0
AMR,GRD,Grenada,North America,Hib3,95.0
AMR,GRD,Grenada,North America,IPV1,96.0
AMR,GRD,Grenada,North America,MCV1,84.0
AMR,GRD,Grenada,North America,MCV2,74.0
AMR,GRD,Grenada,North America,PerCV4,75.0
AMR,GRD,Grenada,North America,Pol3,96.0
AMR,GRD,Grenada,North America,RCV1,84.0
AMR,GRD,Grenada,North America,TTCV4,75.0
AMR,GRD,Grenada,North America,TTCV5,70.0
AMR,GTM,Guatemala,North America,BCG,88.0
AMR,GTM,Guatemala,North America,DiphCV4,77.0
AMR,GTM,Guatemala,North America,DiphCV5,73.0
AMR,GTM,Guatemala,North America,DTP1,94.0
AMR,GTM,Guatemala,North America,DTP3,86.0
AMR,GTM,Guatemala,North America,HepB_BD,48.0
AMR,GTM,Guatemala,North America,HepB3,86.0
AMR,GTM,Guatemala,North America,Hib3,86.0
AMR,GTM,Guatemala,North America,HPVfem,13.0
AMR,GTM,Guatemala,North America,IPV1,94.0
AMR,GTM,Guatemala,North America,MCV1,87.0
AMR,GTM,Guatemala,North America,MCV2,76.0
AMR,GTM,Guatemala,North America,PCV1,95.0
AMR,GTM,Guatemala,North America,PCV2,90.0
AMR,GTM,Guatemala,North America,PCV3,85.0
AMR,GTM,Guatemala,North America,PerCV4,77.0
AMR,GTM,Guatemala,North America,Pol3,85.0
AMR,GTM,Guatemala,North America,RCV1,87.0
AMR,GTM,Guatemala,North America,Rota1,94.0
AMR,GTM,Guatemala,North America,RotaC,87.0
AMR,GTM,Guatemala,North America,TT2plus,49.0
AMR,GTM,Guatemala,North America,TTCV4,77.0
AMR,GTM,Guatemala,North America,TTCV5,73.0
AMR,GTM,Guatemala,North America,VAD1,50.0
AMR,GTM,Guatemala,North America,YFV,53.0
AFR,GIN,Guinea,Africa,BCG,91.0
AFR,GIN,Guinea,Africa,DTP1,80.0
AFR,GIN,Guinea,Africa,DTP3,75.0
AFR,GIN,Guinea,Africa,HepB3,75.0
AFR,GIN,Guinea,Africa,Hib3,75.0
AFR,GIN,Guinea,Africa,IPV1,75.0
AFR,GIN,Guinea,Africa,MCV1,75.0
AFR,GIN,Guinea,Africa,PAB,71.0
AFR,GIN,Guinea,Africa,Pol3,75.0
AFR,GIN,Guinea,Africa,TT2plus,70.0
AFR,GIN,Guinea,Africa,YFV,75.0
AFR,GNB,Guinea-Bissau,Africa,BCG,89.0
AFR,GNB,Guinea-Bissau,Africa,DTP1,92.0
AFR,GNB,Guinea-Bissau,Africa,DTP3,82.0
AFR,GNB,Guinea-Bissau,Africa,HepB3,82.0
AFR,GNB,Guinea-Bissau,Africa,Hib3,82.0
AFR,GNB,Guinea-Bissau,Africa,IPV1,3.0
AFR,GNB,Guinea-Bissau,Africa,MCV1,79.0
AFR,GNB,Guinea-Bissau,Africa,PCV1,92.0
AFR,GNB,Guinea-Bissau,Africa,PCV2,86.0
AFR,GNB,Guinea-Bissau,Africa,PCV3,82.0
AFR,GNB,Guinea-Bissau,Africa,Pol3,82.0
AFR,GNB,Guinea-Bissau,Africa,Rota1,92.0
AFR,GNB,Guinea-Bissau,Africa,RotaC,85.0
AFR,GNB,Guinea-Bissau,Africa,TT2plus,47.0
AFR,GNB,Guinea-Bissau,Africa,YFV,80.0
AMR,GUY,Guyana,South America,BCG,99.0
AMR,GUY,Guyana,South America,DTP1,99.0
AMR,GUY,Guyana,South America,DTP3,95.0
AMR,GUY,Guyana,South America,HepB3,95.0
AMR,GUY,Guyana,South America,Hib3,95.0
AMR,GUY,Guyana,South America,HPVfem,12.0
AMR,GUY,Guyana,South America,IPV1,97.0
AMR,GUY,Guyana,South America,MCV1,98.0
AMR,GUY,Guyana,South America,MCV2,84.0
AMR,GUY,Guyana,South America,PCV1,91.0
AMR,GUY,Guyana,South America,PCV2,93.0
AMR,GUY,Guyana,South America,PCV3,91.0
AMR,GUY,Guyana,South America,Pol3,94.0
AMR,GUY,Guyana,South America,RCV1,98.0
AMR,GUY,Guyana,South America,Rota1,93.0
AMR,GUY,Guyana,South America,RotaC,91.0
AMR,GUY,Guyana,South America,TT2plus,99.0
AMR,GUY,Guyana,South America,YFV,96.0
AMR,HTI,Haiti,North America,BCG,76.0
AMR,HTI,Haiti,North America,DiphCV4,24.0
AMR,HTI,Haiti,North America,DTP1,91.0
AMR,HTI,Haiti,North America,DTP3,79.0
AMR,HTI,Haiti,North America,HepB3,79.0
AMR,HTI,Haiti,North America,Hib3,79.0
AMR,HTI,Haiti,North America,IPV1,78.0
AMR,HTI,Haiti,North America,MCV1,74.0
AMR,HTI,Haiti,North America,MCV2,38.0
AMR,HTI,Haiti,North America,PCV1,27.0
AMR,HTI,Haiti,North America,PCV2,7.0
AMR,HTI,Haiti,North America,PCV3,1.0
AMR,HTI,Haiti,North America,PerCV4,24.0
AMR,HTI,Haiti,North America,Pol3,66.0
AMR,HTI,Haiti,North America,RCV1,74.0
AMR,HTI,Haiti,North America,Rota1,81.0
AMR,HTI,Haiti,North America,RotaC,73.0
AMR,HTI,Haiti,North America,TT2plus,51.0
AMR,HTI,Haiti,North America,TTCV4,24.0
AMR,HND,Honduras,North America,BCG,93.0
AMR,HND,Honduras,North America,DiphCV4,92.0
AMR,HND,Honduras,North America,DiphCV5,86.0
AMR,HND,Honduras,North America,DTP1,93.0
AMR,HND,Honduras,North America,DTP3,91.0
AMR,HND,Honduras,North America,HepB_BD,82.0
AMR,HND,Honduras,North America,HepB_BDall,82.0
AMR,HND,Honduras,North America,HepB3,91.0
AMR,HND,Honduras,North America,Hib3,91.0
AMR,HND,Honduras,North America,HPVfem,55.0
AMR,HND,Honduras,North America,IPV1,93.0
AMR,HND,Honduras,North America,MCV1,91.0
AMR,HND,Honduras,North America,MCV2,94.0
AMR,HND,Honduras,North America,PCV1,93.0
AMR,HND,Honduras,North America,PCV2,92.0
AMR,HND,Honduras,North America,PCV3,91.0
AMR,HND,Honduras,North America,PerCV4,92.0
AMR,HND,Honduras,North America,Pol3,91.0
AMR,HND,Honduras,North America,RCV1,91.0
AMR,HND,Honduras,North America,Rota1,93.0
AMR,HND,Honduras,North America,RotaC,92.0
AMR,HND,Honduras,North America,TT2plus,99.0
AMR,HND,Honduras,North America,TTCV4,92.0
AMR,HND,Honduras,North America,TTCV5,86.0
AMR,HND,Honduras,North America,VAD1,91.0
AMR,HND,Honduras,North America,YFV,99.0
EUR,HUN,Hungary,Europe,BCG,99.0
EUR,HUN,Hungary,Europe,DiphCV4,99.0
EUR,HUN,Hungary,Europe,DiphCV5,99.0
EUR,HUN,Hungary,Europe,DTP1,99.0
EUR,HUN,Hungary,Europe,DTP3,99.0
EUR,HUN,Hungary,Europe,Hib3,99.0
EUR,HUN,Hungary,Europe,IPV1,99.0
EUR,HUN,Hungary,Europe,MCV1,99.0
EUR,HUN,Hungary,Europe,MCV2,99.0
EUR,HUN,Hungary,Europe,PCV1,99.0
EUR,HUN,Hungary,Europe,PCV2,99.0
EUR,HUN,Hungary,Europe,PCV3,99.0
EUR,HUN,Hungary,Europe,Pol3,99.0
EUR,HUN,Hungary,Europe,RCV1,99.0
EUR,ISL,Iceland,Europe,DiphCV4,94.0
EUR,ISL,Iceland,Europe,DiphCV5,96.0
EUR,ISL,Iceland,Europe,DTP1,97.0
EUR,ISL,Iceland,Europe,DTP3,91.0
EUR,ISL,Iceland,Europe,Hib3,91.0
EUR,ISL,Iceland,Europe,HPVfem,91.0
EUR,ISL,Iceland,Europe,IPV1,97.0
EUR,ISL,Iceland,Europe,MCV1,93.0
EUR,ISL,Iceland,Europe,MCV2,95.0
EUR,ISL,Iceland,Europe,PCV1,97.0
EUR,ISL,Iceland,Europe,PCV2,96.0
EUR,ISL,Iceland,Europe,PCV3,90.0
EUR,ISL,Iceland,Europe,PerCV4,94.0
EUR,ISL,Iceland,Europe,Pol3,91.0
EUR,ISL,Iceland,Europe,RCV1,93.0
EUR,ISL,Iceland,Europe,TTCV4,94.0
EUR,ISL,Iceland,Europe,TTCV5,96.0
SEAR,IND,India,Asia,BCG,98.0
SEAR,IND,India,Asia,DiphCV4,88.0
SEAR,IND,India,Asia,DiphCV5,68.0
SEAR,IND,India,Asia,DTP1,99.0
SEAR,IND,India,Asia,DTP3,99.0
SEAR,IND,India,Asia,HepB_BD,60.0
SEAR,IND,India,Asia,HepB3,99.0
SEAR,IND,India,Asia,Hib3,97.0
SEAR,IND,India,Asia,IPV1frac,90.0
SEAR,IND,India,Asia,IPV2frac,85.0
SEAR,IND,India,Asia,JapEnc,69.0
SEAR,IND,India,Asia,MCV1,99.0
SEAR,IND,India,Asia,MCV2,82.0
SEAR,IND,India,Asia,PCV1,73.0
SEAR,IND,India,Asia,PCV2,62.0
SEAR,IND,India,Asia,PCV3,44.0
SEAR,IND,India,Asia,Pol3,97.0
SEAR,IND,India,Asia,RCV1,99.0
SEAR,IND,India,Asia,Rota1,79.0
SEAR,IND,India,Asia,RotaC,73.0
SEAR,IND,India,Asia,TT2plus,81.0
SEAR,IND,India,Asia,VAD1,71.0
SEAR,IDN,Indonesia,Asia,BCG,89.0
SEAR,IDN,Indonesia,Asia,DiphCV4,72.0
SEAR,IDN,Indonesia,Asia,DiphCV5,80.0
SEAR,IDN,Indonesia,Asia,DiphCV6,83.0
SEAR,IDN,Indonesia,Asia,DTP1,79.0
SEAR,IDN,Indonesia,Asia,DTP3,76.0
SEAR,IDN,Indonesia,Asia,HepB_BD,54.0
SEAR,IDN,Indonesia,Asia,HepB_BDall,86.0
SEAR,IDN,Indonesia,Asia,HepB3,79.0
SEAR,IDN,Indonesia,Asia,Hib3,79.0
SEAR,IDN,Indonesia,Asia,HPVfem,10.0
SEAR,IDN,Indonesia,Asia,IPV1,66.0
SEAR,IDN,Indonesia,Asia,JapEnc,71.0
SEAR,IDN,Indonesia,Asia,MCV1,85.0
SEAR,IDN,Indonesia,Asia,MCV2,52.0
SEAR,IDN,Indonesia,Asia,PCV1,57.0
SEAR,IDN,Indonesia,Asia,PCV2,53.0
SEAR,IDN,Indonesia,Asia,PCV3,8.0
SEAR,IDN,Indonesia,Asia,PerCV4,72.0
SEAR,IDN,Indonesia,Asia,Pol3,79.0
SEAR,IDN,Indonesia,Asia,RCV1,57.0
SEAR,IDN,Indonesia,Asia,TT2plus,47.0
SEAR,IDN,Indonesia,Asia,TTCV4,72.0
SEAR,IDN,Indonesia,Asia,TTCV5,80.0
SEAR,IDN,Indonesia,Asia,TTCV6,83.0
EMR,IRN,Iran (Islamic Republic of),Asia,BCG,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,DiphCV4,98.0
EMR,IRN,Iran (Islamic Republic of),Asia,DiphCV5,97.0
EMR,IRN,Iran (Islamic Republic of),Asia,DiphCV6,95.0
EMR,IRN,Iran (Islamic Republic of),Asia,DTP1,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,DTP3,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,HepB_BD,95.0
EMR,IRN,Iran (Islamic Republic of),Asia,HepB_BDall,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,HepB3,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,Hib3,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,IPV1,43.0
EMR,IRN,Iran (Islamic Republic of),Asia,MCV1,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,MCV2,98.0
EMR,IRN,Iran (Islamic Republic of),Asia,PerCV4,98.0
EMR,IRN,Iran (Islamic Republic of),Asia,Pol3,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,RCV1,99.0
EMR,IRN,Iran (Islamic Republic of),Asia,TT2plus,25.0
EMR,IRN,Iran (Islamic Republic of),Asia,TTCV4,98.0
EMR,IRN,Iran (Islamic Republic of),Asia,TTCV5,97.0
EMR,IRN,Iran (Islamic Republic of),Asia,TTCV6,95.0
EMR,IRQ,Iraq,Asia,BCG,95.0
EMR,IRQ,Iraq,Asia,DiphCV4,64.0
EMR,IRQ,Iraq,Asia,DiphCV5,39.0
EMR,IRQ,Iraq,Asia,DTP1,92.0
EMR,IRQ,Iraq,Asia,DTP3,84.0
EMR,IRQ,Iraq,Asia,HepB_BD,41.0
EMR,IRQ,Iraq,Asia,HepB_BDall,84.0
EMR,IRQ,Iraq,Asia,HepB3,84.0
EMR,IRQ,Iraq,Asia,Hib3,84.0
EMR,IRQ,Iraq,Asia,IPV1,92.0
EMR,IRQ,Iraq,Asia,MCV1,83.0
EMR,IRQ,Iraq,Asia,MCV2,81.0
EMR,IRQ,Iraq,Asia,PAB,28.0
EMR,IRQ,Iraq,Asia,PCV1,59.0
EMR,IRQ,Iraq,Asia,PCV2,41.0
EMR,IRQ,Iraq,Asia,PCV3,32.0
EMR,IRQ,Iraq,Asia,PerCV4,64.0
EMR,IRQ,Iraq,Asia,Pol3,71.0
EMR,IRQ,Iraq,Asia,RCV1,81.0
EMR,IRQ,Iraq,Asia,Rota1,60.0
EMR,IRQ,Iraq,Asia,RotaC,60.0
EMR,IRQ,Iraq,Asia,TT2plus,49.0
EMR,IRQ,Iraq,Asia,TTCV4,64.0
EMR,IRQ,Iraq,Asia,TTCV5,39.0
EMR,IRQ,Iraq,Asia,VAD1,77.0
EUR,IRL,Ireland,Europe,BCG,
EUR,IRL,Ireland,Europe,DTP3,94.0
EUR,IRL,Ireland,Europe,HepB3,94.0
EUR,IRL,Ireland,Europe,Hib3,94.0
EUR,IRL,Ireland,Europe,HPVfem,64.0
EUR,IRL,Ireland,Europe,MCV1,92.0
EUR,IRL,Ireland,Europe,PCV3,90.0
EUR,IRL,Ireland,Europe,Pol3,94.0
EUR,IRL,Ireland,Europe,RCV1,92.0
EUR,IRL,Ireland,Europe,RotaC,89.0
EUR,ITA,Italy,Europe,DiphCV4,91.0
EUR,ITA,Italy,Europe,DiphCV5,70.0
EUR,ITA,Italy,Europe,DTP3,95.0
EUR,ITA,Italy,Europe,HepB3,95.0
EUR,ITA,Italy,Europe,Hib3,94.0
EUR,ITA,Italy,Europe,HPVfem,40.0
EUR,ITA,Italy,Europe,HPVmale,21.0
EUR,ITA,Italy,Europe,MCV1,93.0
EUR,ITA,Italy,Europe,MCV2,89.0
EUR,ITA,Italy,Europe,PCV3,92.0
EUR,ITA,Italy,Europe,PerCV4,91.0
EUR,ITA,Italy,Europe,Pol3,95.0
EUR,ITA,Italy,Europe,RCV1,93.0
EUR,ITA,Italy,Europe,RotaC,19.0
EUR,ITA,Italy,Europe,TTCV4,91.0
EUR,ITA,Italy,Europe,TTCV5,70.0
AMR,JAM,Jamaica,North America,BCG,93.0
AMR,JAM,Jamaica,North America,DiphCV4,81.0
AMR,JAM,Jamaica,North America,DiphCV5,77.0
AMR,JAM,Jamaica,North America,DTP1,95.0
AMR,JAM,Jamaica,North America,DTP3,97.0
AMR,JAM,Jamaica,North America,HepB3,97.0
AMR,JAM,Jamaica,North America,Hib3,98.0
AMR,JAM,Jamaica,North America,HPVfem,25.0
AMR,JAM,Jamaica,North America,IPV1,95.0
AMR,JAM,Jamaica,North America,MCV1,89.0
AMR,JAM,Jamaica,North America,MCV2,82.0
AMR,JAM,Jamaica,North America,PCV1,62.0
AMR,JAM,Jamaica,North America,PCV2,51.0
AMR,JAM,Jamaica,North America,PCV3,44.0
AMR,JAM,Jamaica,North America,PerCV4,81.0
AMR,JAM,Jamaica,North America,Pol3,98.0
AMR,JAM,Jamaica,North America,RCV1,89.0
AMR,JAM,Jamaica,North America,TT2plus,56.0
AMR,JAM,Jamaica,North America,TTCV4,81.0
AMR,JAM,Jamaica,North America,TTCV5,77.0
WPR,JPN,Japan,Asia,BCG,99.0
WPR,JPN,Japan,Asia,DiphCV4,99.0
WPR,JPN,Japan,Asia,DiphCV5,77.0
WPR,JPN,Japan,Asia,DTP1,99.0
WPR,JPN,Japan,Asia,DTP3,99.0
WPR,JPN,Japan,Asia,Hib3,99.0
WPR,JPN,Japan,Asia,HPVfem,33.0
WPR,JPN,Japan,Asia,IPV1,99.0
WPR,JPN,Japan,Asia,JapEnc,99.0
WPR,JPN,Japan,Asia,MCV1,97.0
WPR,JPN,Japan,Asia,MCV2,93.0
WPR,JPN,Japan,Asia,PCV1,99.0
WPR,JPN,Japan,Asia,PCV2,99.0
